filename,announcement_number,asx_code,exchange,sensitive,headline,rec_type,rec_date,rec_time,rel_date,rel_time,n_pages,rep_types
2024031202783960,2A1511365,CXO,2,Y,Half Year Financial Results,E,2024-03-12,0 days 17:09:53,2024-03-12,0 days 17:11:08,4,['03014']
2024031202783961,6A1197867,SIX,6,N,Notification regarding unquoted securities - SIX,E,2024-03-12,0 days 17:10:03,2024-03-12,0 days 17:11:13,5,['06021']
2024031202783962,2A1511366,REP,2,N,Update - Notification of buy-back - REP,E,2024-03-12,0 days 17:11:45,2024-03-12,0 days 17:12:43,6,['06012']
2024031202783963,6A1197868,SIX,6,N,Application for quotation of securities - SIX,E,2024-03-12,0 days 17:11:18,2024-03-12,0 days 17:13:08,6,['06020']
2024031202783964,6A1197869,SIX,6,N,Cleansing Notice - Conversion of Notes,E,2024-03-12,0 days 17:13:22,2024-03-12,0 days 17:15:28,1,['06018']
2024031202783965,3A638603,MIL,3,Y,Scheme Booklet Registered with ASIC,E,2024-03-12,0 days 17:14:34,2024-03-12,0 days 17:17:03,382,['01012']
2024031202783966,2A1511367,RDV,2,N,Interim Financial Report,E,2024-03-12,0 days 17:17:09,2024-03-12,0 days 17:18:48,16,"['03009', '03010', '03015', '03019']"
2024031202783967,6A1197870,TMS,6,N,HY Interim Financial Report,E,2024-03-12,0 days 17:18:48,2024-03-12,0 days 17:20:33,26,"['03009', '03010', '03015', '03019']"
2024031202783968,2A1511368,RAR,2,N,Interim Financial Report,E,2024-03-12,0 days 17:18:53,2024-03-12,0 days 17:21:18,16,"['03009', '03010', '03015', '03019']"
2024031202783969,2A1511369,RGB,2,N,Interim Financial Report,E,2024-03-12,0 days 17:20:05,2024-03-12,0 days 17:21:58,16,"['03009', '03010', '03015', '03019']"
2024031202783970,6A1197871,M4M,6,N,Initial Director's Interest Notice - RJ,E,2024-03-12,0 days 17:21:03,2024-03-12,0 days 17:22:23,3,['02008']
2024031202783971,2A1511370,RSM,2,N,Interim Financial Report,E,2024-03-12,0 days 17:21:33,2024-03-12,0 days 17:23:03,16,"['03009', '03010', '03015', '03019']"
2024031202783972,2A1511371,SQX,2,N,Half-Year Report 31 December 2023,E,2024-03-12,0 days 17:21:42,2024-03-12,0 days 17:23:48,19,"['03009', '03010', '03015', '03019']"
2024031202783973,2A1511372,RCB,2,N,Interim Financial Report,E,2024-03-12,0 days 17:22:55,2024-03-12,0 days 17:24:33,16,"['03009', '03010', '03015', '03019']"
2024031202783974,6A1197872,M4M,6,N,Initial Director's Interest Notice - SR,E,2024-03-12,0 days 17:23:48,2024-03-12,0 days 17:25:03,3,['02008']
2024031202783975,6A1197873,MHC,6,N,Interim Financial Report Half Year Ended 31 December 2023,E,2024-03-12,0 days 17:26:31,2024-03-12,0 days 17:27:28,24,"['03009', '03010', '03015', '03019']"
2024031202783976,6A1197874,AUC,6,N,Notification of cessation of securities - AUC,E,2024-03-12,0 days 17:26:33,2024-03-12,0 days 17:27:48,4,['06027']
2024031202783977,2A1511374,KKC,2,N,Becoming a substantial holder from HUB,E,2024-03-12,0 days 17:31:20,2024-03-12,0 days 17:33:18,5,['02001']
2024031202783978,2A1511376,CMG,2,N,Half Year Accounts,E,2024-03-12,0 days 17:36:10,2024-03-12,0 days 17:38:08,19,"['03009', '03010', '03015', '03019']"
2024031202783979,6A1197875,RNX,6,N,Proposed issue of securities - RNX,E,2024-03-12,0 days 17:37:25,2024-03-12,0 days 17:38:28,5,['06013']
2024031202783980,6A1197876,RED,6,N,Change in substantial holding,E,2024-03-12,0 days 17:37:37,2024-03-12,0 days 17:39:03,5,['02002']
2024031202783981,6A1197877,EMR,6,N,Option Exercise,E,2024-03-12,0 days 17:40:23,2024-03-12,0 days 17:41:28,1,"['06009', '06018']"
2024031202783982,6A1197878,EMR,6,N,Application for quotation of securities - EMR,E,2024-03-12,0 days 17:41:33,2024-03-12,0 days 17:42:13,8,['06020']
2024031202783983,6A1197879,NYM,6,N,Investor Webinar - 13 March 2024,E,2024-03-12,0 days 17:44:04,2024-03-12,0 days 17:45:43,1,['14014']
2024031202783984,6A1197880,REM,6,N,Change in substantial holding,E,2024-03-12,0 days 17:44:14,2024-03-12,0 days 17:46:08,2,['02002']
2024031202783985,2A1511377,BPT,2,N,Sally Martin Initial Director's Interest Notice,E,2024-03-12,0 days 17:46:38,2024-03-12,0 days 17:48:28,2,['02008']
2024031202783986,2A1511378,RAD,2,N,Application for quotation of securities - RAD,E,2024-03-12,0 days 17:48:43,2024-03-12,0 days 17:51:43,6,['06020']
2024031202783987,2A1511379,TSK,2,N,Application for quotation of securities - TSK,E,2024-03-12,0 days 17:50:30,2024-03-12,0 days 17:51:58,6,['06020']
2024031202783988,6A1197882,NYM,6,N,Half Year Accounts,E,2024-03-12,0 days 17:51:12,2024-03-12,0 days 17:52:58,29,"['03009', '03010', '03015', '03019']"
2024031202783989,2A1511380,RAD,2,N,Notice Under Section 708A,E,2024-03-12,0 days 17:52:32,2024-03-12,0 days 17:53:28,1,['06018']
2024031202783990,6A1197883,EMD,6,Y,Response to ASX Aware Query,E,2024-03-12,0 days 17:55:00,2024-03-12,0 days 17:58:58,6,['17003']
2024031202783991,6A1197885,M4M,6,N,Initial Director's Interest Notice - TK (amended),E,2024-03-12,0 days 17:55:53,2024-03-12,0 days 17:59:28,3,['02008']
2024031202783992,6A1197887,SGA,6,N,Application for quotation of securities - SGA,E,2024-03-12,0 days 17:57:14,2024-03-12,0 days 18:01:48,6,['06020']
2024031202783993,6A1197888,CLE,6,N,Notification regarding unquoted securities - CLE,E,2024-03-12,0 days 17:57:57,2024-03-12,0 days 18:02:03,6,['06021']
2024031202783994,6A1197889,RBR,6,N,Change of Registered Office,E,2024-03-12,0 days 17:58:07,2024-03-12,0 days 18:02:33,1,"['12002', '12003']"
2024031202783995,6A1197890,MGA,6,N,Appointment Alternate Director,E,2024-03-12,0 days 17:59:02,2024-03-12,0 days 18:03:18,1,['12001']
2024031202783996,6A1197891,M4M,6,N,Initial Director's Interest Notice - EC,E,2024-03-12,0 days 17:59:47,2024-03-12,0 days 18:03:58,3,['02008']
2024031202783997,6A1197892,MGA,6,N,Initial Director's Interest Notice,E,2024-03-12,0 days 18:00:10,2024-03-12,0 days 18:04:23,2,['02008']
2024031202783998,6A1197881,SIH,6,Y,Sihayo Underground Mining Study - Clarification,E,2024-03-12,0 days 17:48:38,2024-03-12,0 days 18:07:38,5,['11001']
2024031202783999,6A1197884,SIH,6,Y,Reinstatement to Quotation,E,2024-03-12,0 days 17:55:23,2024-03-12,0 days 18:07:48,1,['09002']
2024031202784000,6A1197893,AZL,6,N,NTEC Mining Services Agreement Milestones,E,2024-03-12,0 days 18:04:21,2024-03-12,0 days 18:09:43,2,['11001']
2024031202784001,6A1197894,NYM,6,N,Cleansing Notice,E,2024-03-12,0 days 18:04:46,2024-03-12,0 days 18:10:28,1,['06018']
2024031202784002,6A1197895,M4M,6,N,Section 708A Cleansing Statement,E,2024-03-12,0 days 18:06:08,2024-03-12,0 days 18:11:18,1,['06018']
2024031202784003,6A1197896,AZL,6,N,Proposed issue of securities - AZL,E,2024-03-12,0 days 18:07:16,2024-03-12,0 days 18:11:33,5,['06013']
2024031202784004,2A1511381,AXP,2,N,Correction   Completion of Asset Sale,E,2024-03-12,0 days 18:07:46,2024-03-12,0 days 18:12:08,1,['07002']
2024031202784005,6A1197897,BNR,6,N,Half Year Financial Report,E,2024-03-12,0 days 18:11:43,2024-03-12,0 days 18:13:03,21,"['03009', '03010', '03015', '03019']"
2024031202784006,6A1197898,HMX,6,N,Half Year Accounts,E,2024-03-12,0 days 18:12:39,2024-03-12,0 days 18:14:28,24,"['03009', '03010', '03015', '03019']"
2024031202784007,6A1197900,NTI,6,N,Notification of cessation of securities - NTI,E,2024-03-12,0 days 18:13:30,2024-03-12,0 days 18:14:43,5,['06027']
2024031202784008,6A1197899,SUH,6,N,Half Yearly Report and Accounts,E,2024-03-12,0 days 18:13:23,2024-03-12,0 days 18:15:43,22,"['03009', '03010', '03015', '03019']"
2024031202784009,6A1197901,MGA,6,N,Half Year Financial Report,E,2024-03-12,0 days 18:13:32,2024-03-12,0 days 18:16:38,22,"['03009', '03010', '03015', '03019']"
2024031202784010,6A1197902,GLV,6,N,Half Yearly Report and Accounts,E,2024-03-12,0 days 18:17:50,2024-03-12,0 days 18:19:18,20,"['03009', '03010', '03015', '03019']"
2024031202784011,2A1511382,SEC,2,N,Net Tangible Asset Backing,E,2024-03-12,0 days 18:22:28,2024-03-12,0 days 18:23:38,1,['03016']
2024031202784012,6A1197886,X64,6,N,Further Restructuring Progress Report,E,2024-03-12,0 days 17:56:27,2024-03-12,0 days 18:24:48,1,['12008']
2024031202784013,3A638604,BYE,3,N,Half Yearly Report and Accounts,E,2024-03-12,0 days 18:28:26,2024-03-12,0 days 18:31:13,28,"['03009', '03010', '03015', '03019']"
2024031202784014,3A638605,TWE,3,Y,Interim announcement regarding tariffs on Australian wine,E,2024-03-12,0 days 18:29:57,2024-03-12,0 days 18:33:03,1,['12008']
2024031202784015,2A1511383,GMN,2,N,Change of Director's Interest Notice,E,2024-03-12,0 days 18:32:18,2024-03-12,0 days 18:33:28,3,['02009']
2024031202784016,6A1197904,VUL,6,N,Notification of cessation of securities - VUL,E,2024-03-12,0 days 18:32:20,2024-03-12,0 days 18:33:43,4,['06027']
2024031202784017,2A1511384,CHL,2,N,Change in substantial holding from MUFG,E,2024-03-12,0 days 18:34:29,2024-03-12,0 days 18:35:53,8,['02002']
2024031202784018,6A1197905,XRF,6,N,Application for quotation of securities - XRF,E,2024-03-12,0 days 18:35:03,2024-03-12,0 days 18:36:13,7,['06020']
2024031202784019,2A1511385,APX,2,Y,Response to ASX Price Query,E,2024-03-12,0 days 18:36:44,2024-03-12,0 days 18:40:28,4,"['09014', '17003']"
2024031202784020,6A1197903,M2M,6,N,Half Yearly Report to Shareholders,E,2024-03-12,0 days 18:26:24,2024-03-12,0 days 18:41:33,24,"['03009', '03010', '03015', '03019']"
2024031202784021,2A1511386,CSR,2,N,Change in substantial holding from MUFG,E,2024-03-12,0 days 18:37:06,2024-03-12,0 days 18:42:03,17,['02002']
2024031202784022,6A1197906,PEN,6,N,Ceasing to be a substantial holder from MUFG,E,2024-03-12,0 days 18:38:43,2024-03-12,0 days 18:42:33,4,['02003']
2024031202784023,3A638606,TRS,3,N,Change of Director's Interest Notice - David Grant,E,2024-03-12,0 days 18:41:15,2024-03-12,0 days 18:43:13,2,['02009']
2024031202784024,6A1197907,BIM,6,N,Half Year Report and Accounts,E,2024-03-12,0 days 18:40:13,2024-03-12,0 days 18:44:23,36,"['03009', '03010', '03015', '03019']"
2024031202784025,6A1197908,RCR,6,N,Notification regarding unquoted securities - RCR,E,2024-03-12,0 days 18:45:38,2024-03-12,0 days 18:46:18,6,['06021']
2024031202784026,6A1197909,MTL,6,N,Change of Share Registry,E,2024-03-12,0 days 18:48:10,2024-03-12,0 days 18:53:48,1,['12004']
2024031202784027,6A1197910,CST,6,N,Half Yearly Report and Accounts,E,2024-03-12,0 days 18:52:12,2024-03-12,0 days 18:54:53,29,"['03009', '03010', '03015', '03019']"
2024031202784028,2A1511387,COE,2,N,Becoming a substantial holder,E,2024-03-12,0 days 18:53:24,2024-03-12,0 days 18:55:53,14,['02001']
2024031202784029,6A1197911,MRR,6,N,Company Details Updated,E,2024-03-12,0 days 18:56:55,2024-03-12,0 days 18:58:13,1,['12003']
2024031202784030,3A638607,MYX,3,N,Becoming a substantial holder,E,2024-03-12,0 days 18:57:02,2024-03-12,0 days 18:58:43,20,['02001']
2024031202784031,6A1197912,WIA,6,N,Half Year Accounts,E,2024-03-12,0 days 19:00:20,2024-03-12,0 days 19:01:38,30,"['03009', '03010', '03015', '03019']"
2024031202784032,6A1197913,TLG,6,N,Ceasing to be a substantial holder,E,2024-03-12,0 days 19:02:33,2024-03-12,0 days 19:03:24,4,['02003']
2024031202784033,6A1197914,BC8,6,N,Interim Financial Statements,E,2024-03-12,0 days 19:03:20,2024-03-12,0 days 19:05:49,24,"['03009', '03010', '03015', '03019']"
2024031202784034,2A1511388,ZIP,2,N,Ceasing to be a substantial holder,E,2024-03-12,0 days 19:03:47,2024-03-12,0 days 19:06:24,3,['02003']
2024031202784035,6A1197915,AYA,6,N,Notification regarding unquoted securities - AYA,E,2024-03-12,0 days 19:05:47,2024-03-12,0 days 19:06:59,9,['06021']
2024031202784036,6A1197916,AVR,6,N,Application for quotation of securities - AVR,E,2024-03-12,0 days 19:09:44,2024-03-12,0 days 19:10:29,8,['06020']
2024031202784037,6A1197917,BME,6,Y,Suspension from Quotation,E,2024-03-12,0 days 19:10:12,2024-03-12,0 days 19:13:59,3,['09001']
2024031202784038,6A1197918,8IH,6,N,Net Tangible Asset Backing,E,2024-03-12,0 days 19:10:26,2024-03-12,0 days 19:15:24,2,['03016']
2024031202784039,2A1511389,MKR,2,N,Application for quotation of securities - MKR,E,2024-03-12,0 days 19:13:20,2024-03-12,0 days 19:15:44,6,['06020']
2024031202784040,2A1511390,MKR,2,N,Cleansing Notice,E,2024-03-12,0 days 19:16:26,2024-03-12,0 days 19:17:19,1,['06018']
2024031202784041,6A1197919,JBY,6,N,Half Yearly Report and Accounts,E,2024-03-12,0 days 19:17:55,2024-03-12,0 days 19:19:24,30,"['03009', '03010', '03015', '03019']"
2024031202784042,6A1197920,WIN,6,N,Half year Report and Accounts - 31 December 2023,E,2024-03-12,0 days 19:24:50,2024-03-12,0 days 19:27:39,30,"['03009', '03010', '03015', '03019']"
2024031202784043,3A638608,OCT,3,N,Half Year Accounts,E,2024-03-12,0 days 19:28:40,2024-03-12,0 days 19:30:24,22,"['03009', '03010', '03015', '03019']"
2024031202784044,6A1197921,MRD,6,N,Change of Share Registry Details,E,2024-03-12,0 days 19:29:09,2024-03-12,0 days 19:30:59,1,['12004']
2024031202784045,6A1197922,CTM,6,Y,Potential Jambreiro Direct Reduction Pellet Feed Amended,E,2024-03-12,0 days 19:30:06,2024-03-12,0 days 19:31:44,9,['11001']
2024031202784046,2A1511391,ERA,2,N,IBC - Appointment of advisers for potential funding options,E,2024-03-12,0 days 19:33:11,2024-03-12,0 days 19:37:09,2,['12008']
2024031202784047,2A1511392,ERA,2,N,2023 Annual Report,E,2024-03-12,0 days 19:39:34,2024-03-12,0 days 19:43:14,124,"['03024', '03001', '03002', '03011', '03012', '03013', '03020']"
2024031202784048,2A1511393,ERA,2,N,Appendix 4G,E,2024-03-12,0 days 19:42:40,2024-03-12,0 days 19:43:49,14,['03025']
2024031202784049,6A1197923,GIB,6,N,Half Year Accounts,E,2024-03-12,0 days 19:43:13,2024-03-12,0 days 19:44:59,17,"['03009', '03010', '03015', '03019']"
2024031202784050,6A1197924,VR8,6,N,Half Yearly Report and Accounts,E,2024-03-12,0 days 19:46:15,2024-03-12,0 days 19:50:14,21,"['03009', '03010', '03015', '03019']"
2024031202784051,3A638609,GRR,3,N,Change of Share Registry,E,2024-03-12,0 days 19:47:55,2024-03-12,0 days 19:51:14,1,['12004']
2024031202784052,6A1197925,ARL,6,N,Half Yearly Report and Accounts,E,2024-03-12,0 days 19:50:17,2024-03-12,0 days 19:52:44,20,"['03009', '03010', '03015', '03019']"
2024031202784053,6A1197930,CR9,6,N,Half Year Accounts,E,2024-03-12,0 days 19:54:46,2024-03-12,0 days 19:56:24,25,"['03009', '03010', '03015', '03019']"
2024031202784054,6A1197931,MAG,6,N,Half Year Accounts,E,2024-03-12,0 days 19:55:17,2024-03-12,0 days 19:57:14,27,"['03009', '03010', '03015', '03019']"
2024031202784055,2A1511394,SFY,2,N,Daily Fund Update,E,2024-03-12,0 days 19:52:20,2024-03-12,0 days 19:57:39,4,['03018']
2024031202784056,2A1511395,SLF,2,N,Daily Fund Update,E,2024-03-12,0 days 19:53:49,2024-03-12,0 days 19:57:59,4,['03018']
2024031202784057,2A1511396,STW,2,N,Daily Fund Update,E,2024-03-12,0 days 19:55:22,2024-03-12,0 days 19:58:19,9,['03018']
2024031202784058,6A1197926,DOR,6,N,Proposed issue of securities - DOR,E,2024-03-12,0 days 19:50:25,2024-03-12,0 days 19:58:44,6,['06013']
2024031202784059,6A1197927,DOR,6,N,Proposed issue of securities - DOR,E,2024-03-12,0 days 19:51:59,2024-03-12,0 days 19:58:54,10,['06013']
2024031202784060,6A1197928,DOR,6,N,Proposed issue of securities - DOR,E,2024-03-12,0 days 19:52:59,2024-03-12,0 days 19:59:04,6,['06013']
2024031202784061,6A1197929,DOR,6,N,Consolidation/Split - DOR,E,2024-03-12,0 days 19:53:30,2024-03-12,0 days 19:59:19,5,"['06005', '06007']"
2024031202784062,6A1197932,AZI,6,N,Half Year Accounts - December 2023,E,2024-03-12,0 days 19:58:08,2024-03-12,0 days 20:00:04,27,"['03009', '03010', '03015', '03019']"
2024031202784063,2A1511397,ALQ,2,N,Becoming a substantial holder,E,2024-03-12,0 days 20:07:37,2024-03-12,0 days 20:09:04,19,['02001']
2024031202784064,3A638610,ARB,3,N,Ceasing to be a substantial holder,E,2024-03-12,0 days 20:10:26,2024-03-12,0 days 20:12:24,5,['02003']
2024031202784065,6A1197934,RIL,6,N,Half-Year Financial Report,E,2024-03-12,0 days 20:12:05,2024-03-12,0 days 20:14:14,23,"['03009', '03010', '03015', '03019']"
2024031202784066,6A1197935,GMD,6,N,Change in substantial holding,E,2024-03-12,0 days 20:12:10,2024-03-12,0 days 20:14:44,12,['02002']
2024031202784067,3A638611,DXB,3,N,Application for quotation of securities - DXB,E,2024-03-12,0 days 20:12:52,2024-03-12,0 days 20:14:59,6,['06020']
2024031202784068,6A1197936,ILU,6,N,Becoming a substantial holder,E,2024-03-12,0 days 20:13:47,2024-03-12,0 days 20:15:29,20,['02001']
2024031202784069,3A638612,IPL,3,N,Becoming a substantial holder,E,2024-03-12,0 days 20:15:45,2024-03-12,0 days 20:17:24,23,['02001']
2024031202784070,3A638613,DXB,3,N,Application for quotation of securities - DXB,E,2024-03-12,0 days 20:17:14,2024-03-12,0 days 20:17:59,6,['06020']
2024031202784071,2A1511399,QAN,2,N,Becoming a substantial holder,E,2024-03-12,0 days 20:17:38,2024-03-12,0 days 20:18:39,24,['02001']
2024031202784072,6A1197937,SPR,6,N,Ceasing to be a substantial holder,E,2024-03-12,0 days 20:18:40,2024-03-12,0 days 20:19:54,4,['02003']
2024031202784073,6A1197938,RRL,6,N,Becoming a substantial holder,E,2024-03-12,0 days 20:19:14,2024-03-12,0 days 20:20:44,26,['02001']
2024031202784074,2A1511400,SGM,2,N,Becoming a substantial holder,E,2024-03-12,0 days 20:20:58,2024-03-12,0 days 20:22:09,18,['02001']
2024031202784075,6A1197939,ATC,6,N,Half Yearly Report and Accounts,E,2024-03-12,0 days 20:26:42,2024-03-12,0 days 20:28:09,24,"['03009', '03010', '03015', '03019']"
2024031202784076,6A1197933,ZOR,6,N,End of Day,E,2024-03-12,0 days 20:11:35,2024-03-12,0 days 20:30:14,1,['09013']
2024031302784077,6A1197965,ZOR,6,N,E MAP Test,E,2024-03-13,0 days 06:26:57,2024-03-13,0 days 06:46:02,1,['14100']
2024031302784078,2A1511409,BGP,2,Y,BGP Full Year  to 28 January 2024 Results Announcement,E,2024-03-13,0 days 06:36:00,2024-03-13,0 days 07:30:07,48,"['03003', '03011', '03012', '10001', '10002', '10003']"
2024031302784079,2A1511410,BGP,2,Y,BGP Full Year to 28 January 2024 Addendum to Results,E,2024-03-13,0 days 06:37:55,2024-03-13,0 days 07:30:17,17,"['03026', '03003']"
2024031302784080,2A1511411,BGP,2,N,Dividend/Distribution - BGP,E,2024-03-13,0 days 06:42:17,2024-03-13,0 days 07:30:27,5,"['10001', '10002', '10003']"
2024031302784081,2A1511407,SKT,2,N,Update - Notification of buy-back - SKT,E,2024-03-13,0 days 06:26:42,2024-03-13,0 days 07:30:37,6,['06012']
2024031302784082,2A1511408,SKT,2,N,Notification of cessation of securities - SKT,E,2024-03-13,0 days 06:32:00,2024-03-13,0 days 07:30:47,4,['06027']
2024031302784083,3A638621,AFI,3,N,Information Meetings - Presentation,E,2024-03-13,0 days 08:14:02,2024-03-13,0 days 08:15:22,23,['03026']
2024031302784084,6A1197940,SRI,6,Y,Investor Presentation,E,2024-03-12,0 days 21:00:23,2024-03-13,0 days 08:15:22,14,['03026']
2024031302784085,6A1197942,LM8,6,Y,Gold Success at Foster-Baker,E,2024-03-12,0 days 21:59:55,2024-03-13,0 days 08:15:32,31,['11001']
2024031302784086,6A1197943,PRN,6,N,Euroz Hartleys Conference,E,2024-03-12,0 days 22:02:27,2024-03-13,0 days 08:15:47,14,['03026']
2024031302784087,6A1197944,SLB,6,N,2023/24 Half Year Accounts,E,2024-03-12,0 days 22:04:21,2024-03-13,0 days 08:16:07,19,"['03009', '03010', '03015', '03019']"
2024031302784088,6A1197945,TEG,6,N,Half Year Financial Report,E,2024-03-12,0 days 22:10:02,2024-03-13,0 days 08:16:22,46,"['03009', '03010', '03015', '03019']"
2024031302784089,2A1511401,IMP,2,N,IMPQ Interim Financial Statement,E,2024-03-12,0 days 22:11:56,2024-03-13,0 days 08:16:37,15,"['03009', '03010', '03015', '03019']"
2024031302784090,2A1511402,EIG,2,N,EIGA Interim Financial Report,E,2024-03-12,0 days 22:14:06,2024-03-13,0 days 08:16:42,16,"['03009', '03010', '03015', '03019']"
2024031302784091,2A1511403,DHO,2,N,DHOF Interim Financial Report,E,2024-03-12,0 days 22:15:30,2024-03-13,0 days 08:16:52,17,"['03009', '03010', '03015', '03019']"
2024031302784092,6A1197946,PRN,6,N,Final Director's Interest Notice,E,2024-03-12,0 days 22:15:43,2024-03-13,0 days 08:17:02,2,['02010']
2024031302784093,2A1511404,COE,2,N,Euroz Hartleys Rottnest Institutional Conference,E,2024-03-12,0 days 22:34:34,2024-03-13,0 days 08:17:12,20,['03026']
2024031302784094,6A1197947,BGL,6,N,Half Year Report and Accounts,E,2024-03-12,0 days 22:34:40,2024-03-13,0 days 08:17:22,19,"['03009', '03010', '03015', '03019']"
2024031302784095,6A1197948,FRB,6,Y,FRB and China Chemical Sign Strategic Cooperation Agreement,E,2024-03-12,0 days 22:38:35,2024-03-13,0 days 08:17:32,4,['11001']
2024031302784096,6A1197949,DLI,6,N,Half Yearly Report and Accounts,E,2024-03-12,0 days 22:50:10,2024-03-13,0 days 08:17:37,30,"['03009', '03010', '03015', '03019']"
2024031302784097,6A1197950,FTL,6,Y,Mineralised structure at Cumbre Coya extended,E,2024-03-12,0 days 23:00:51,2024-03-13,0 days 08:17:52,16,['11001']
2024031302784098,3A638614,VUK,3,N,Publication of Supplement to the Base Prospectus,E,2024-03-12,0 days 23:08:19,2024-03-13,0 days 08:18:02,8,"['06009', '06010']"
2024031302784099,6A1197951,BPM,6,N,Half Yearly Report and Accounts,E,2024-03-12,0 days 23:40:41,2024-03-13,0 days 08:18:12,22,"['03009', '03010', '03015', '03019']"
